onset	duration	nwb_table	HitR	HitL	ErrR	ErrL	NoLickR	NoLickL	LickEarly	StimTrials
3465.729	8.0	trials	False	True	False	False	False	False	True	True
3476.8952	8.0	trials	False	True	False	False	False	False	True	True
3488.2219	8.0	trials	True	False	False	False	False	False	True	True
3499.417	8.0	trials	False	True	False	False	False	False	True	True
3511.0576	8.0	trials	False	True	False	False	False	False	True	True
3522.0657	8.0	trials	False	True	False	False	False	False	False	True
3532.2522	8.0	trials	True	False	False	False	False	False	False	True
3542.41	8.0	trials	False	True	False	False	False	False	True	True
3553.3944	8.0	trials	False	True	False	False	False	False	True	True
3563.8232	8.0	trials	False	True	False	False	False	False	True	True
3574.7997	8.0	trials	True	False	False	False	False	False	False	True
3585.0728	8.0	trials	False	True	False	False	False	False	True	True
3598.0602	8.0	trials	True	False	False	False	False	False	True	True
3609.0195	8.0	trials	False	True	False	False	False	False	True	True
3620.5115	8.0	trials	False	True	False	False	False	False	True	True
3631.5571	8.0	trials	False	True	False	False	False	False	True	True
3642.9464	8.0	trials	True	False	False	False	False	False	True	True
3654.0247	8.0	trials	False	True	False	False	False	False	True	True
3665.7988	8.0	trials	True	False	False	False	False	False	False	True
3676.6543	8.0	trials	False	True	False	False	False	False	True	True
3687.9976	8.0	trials	False	True	False	False	False	False	True	True
3699.334	8.0	trials	False	True	False	False	False	False	True	True
3710.886	8.0	trials	True	False	False	False	False	False	False	True
3721.0781	8.0	trials	True	False	False	False	False	False	False	True
3731.3842	8.0	trials	False	True	False	False	False	False	True	True
3743.129	8.0	trials	False	True	False	False	False	False	False	True
3753.4467	8.0	trials	True	False	False	False	False	False	True	True
3769.2058	8.0	trials	False	True	False	False	False	False	False	True
3779.4127	8.0	trials	False	True	False	False	False	False	False	True
3789.6305	8.0	trials	False	True	False	False	False	False	False	True
3799.9046	8.0	trials	True	False	False	False	False	False	False	True
3810.2081	8.0	trials	True	False	False	False	False	False	False	True
3820.3927	8.0	trials	False	True	False	False	False	False	False	True
3830.6767	8.0	trials	False	True	False	False	False	False	True	True
3842.0007	8.0	trials	False	True	False	False	False	False	True	True
3853.3262	8.0	trials	True	False	False	False	False	False	False	True
3863.5291	8.0	trials	True	False	False	False	False	False	True	True
3874.1836	8.0	trials	False	True	False	False	False	False	True	True
3885.556	8.0	trials	False	True	False	False	False	False	True	True
3897.4568	8.0	trials	True	False	False	False	False	False	True	True
3908.811	8.0	trials	False	True	False	False	False	False	True	True
3921.0189	8.0	trials	True	False	False	False	False	False	False	True
3931.2392	8.0	trials	False	True	False	False	False	False	True	True
3942.6862	8.0	trials	True	False	False	False	False	False	False	True
3953.0205	8.0	trials	True	False	False	False	False	False	False	True
3963.3382	8.0	trials	False	True	False	False	False	False	True	True
3974.4134	8.0	trials	True	False	False	False	False	False	True	True
3984.9981	8.0	trials	False	True	False	False	False	False	True	True
3997.1199	8.0	trials	True	False	False	False	False	False	True	True
4008.353	8.0	trials	True	False	False	False	False	False	False	True
4018.5675	8.0	trials	False	True	False	False	False	False	True	True
4029.8296	8.0	trials	True	False	False	False	False	False	False	True
4040.1978	8.0	trials	False	False	False	True	False	False	True	True
4053.9214	8.0	trials	True	False	False	False	False	False	False	True
4064.1117	8.0	trials	False	True	False	False	False	False	False	True
4074.4257	8.0	trials	False	True	False	False	False	False	False	True
4084.6936	8.0	trials	False	True	False	False	False	False	False	True
4094.9316	8.0	trials	True	False	False	False	False	False	True	True
4105.6586	8.0	trials	False	True	False	False	False	False	True	True
4116.9636	8.0	trials	False	True	False	False	False	False	True	True
4127.9859	8.0	trials	False	True	False	False	False	False	True	True
4140.2425	8.0	trials	True	False	False	False	False	False	False	True
4150.6023	8.0	trials	False	True	False	False	False	False	True	True
4161.2697	8.0	trials	False	True	False	False	False	False	True	True
4172.7731	8.0	trials	True	False	False	False	False	False	False	True
4183.1188	8.0	trials	False	True	False	False	False	False	True	True
4194.1196	8.0	trials	True	False	False	False	False	False	True	True
4204.6311	8.0	trials	False	True	False	False	False	False	True	True
4216.1057	8.0	trials	False	True	False	False	False	False	True	True
4227.2982	8.0	trials	True	False	False	False	False	False	True	True
4237.6625	8.0	trials	True	False	False	False	False	False	False	True
4247.9047	8.0	trials	False	True	False	False	False	False	False	True
4258.2552	8.0	trials	True	False	False	False	False	False	False	True
4268.4918	8.0	trials	False	True	False	False	False	False	True	True
4281.7544	8.0	trials	True	False	False	False	False	False	True	True
4292.5927	8.0	trials	False	True	False	False	False	False	False	True
4302.8854	8.0	trials	True	False	False	False	False	False	False	True
4313.2235	8.0	trials	True	False	False	False	False	False	False	True
4323.6138	8.0	trials	True	False	False	False	False	False	False	True
4333.9547	8.0	trials	False	True	False	False	False	False	True	True
4344.9687	8.0	trials	True	False	False	False	False	False	True	True
4358.2038	8.0	trials	True	False	False	False	False	False	False	True
4368.6047	8.0	trials	True	False	False	False	False	False	True	True
4379.4758	8.0	trials	False	True	False	False	False	False	True	True
4390.3917	8.0	trials	False	True	False	False	False	False	True	True
4401.6923	8.0	trials	False	True	False	False	False	False	True	True
4412.582	8.0	trials	True	False	False	False	False	False	False	True
4422.9532	8.0	trials	False	True	False	False	False	False	True	True
4433.4746	8.0	trials	True	False	False	False	False	False	True	True
4444.6366	8.0	trials	False	False	False	True	False	False	True	True
4458.1043	8.0	trials	False	True	False	False	False	False	True	True
4469.7688	8.0	trials	False	True	False	False	False	False	True	True
4480.2865	8.0	trials	True	False	False	False	False	False	False	True
4490.6726	8.0	trials	True	False	False	False	False	False	False	True
4501.0131	8.0	trials	True	False	False	False	False	False	True	True
4511.4385	8.0	trials	False	True	False	False	False	False	True	True
4523.0727	8.0	trials	False	True	False	False	False	False	True	True
4533.4145	8.0	trials	False	True	False	False	False	False	True	True
4543.7709	8.0	trials	True	False	False	False	False	False	False	True
4554.1542	8.0	trials	False	True	False	False	False	False	True	True
4565.567	8.0	trials	False	True	False	False	False	False	True	True
4577.2768	8.0	trials	True	False	False	False	False	False	False	True
4587.6416	8.0	trials	True	False	False	False	False	False	False	True
4597.9225	8.0	trials	True	False	False	False	False	False	False	True
4634.8719	8.0	trials	False	True	False	False	False	False	False	True
4645.2474	8.0	trials	False	False	False	False	False	True	False	True
4656.4543	8.0	trials	False	True	False	False	False	False	False	True
4666.9118	8.0	trials	False	False	False	False	True	False	False	True
4678.12	8.0	trials	False	True	False	False	False	False	False	True
4688.5201	8.0	trials	True	False	False	False	False	False	False	True
4698.8709	8.0	trials	False	False	False	True	False	False	False	True
4711.2883	8.0	trials	False	False	False	False	True	False	False	True
4722.4936	8.0	trials	False	False	False	False	True	False	False	True
4733.7088	8.0	trials	False	False	False	False	True	False	False	True
4744.9239	8.0	trials	False	False	False	False	True	False	False	True
4756.1391	8.0	trials	False	False	False	False	True	False	False	True
4768.8061	8.0	trials	False	False	False	False	True	False	False	True
4780.024	8.0	trials	False	False	False	False	True	False	False	True
4791.2418	8.0	trials	False	False	False	False	True	False	False	True
4802.4693	8.0	trials	False	False	False	False	True	False	False	True
4813.6873	8.0	trials	False	False	False	False	True	False	False	True
4824.9077	8.0	trials	False	False	False	False	True	False	False	True
4836.1443	8.0	trials	False	False	False	False	True	False	False	True
4850.9792	8.0	trials	True	False	False	False	False	False	True	True
4863.9161	8.0	trials	False	False	False	False	True	False	False	True
4875.1399	8.0	trials	False	False	False	False	True	False	False	True
4886.3606	8.0	trials	True	False	False	False	False	False	False	True
4896.7319	8.0	trials	True	False	False	False	False	False	False	True
4909.3552	8.0	trials	False	False	False	True	False	False	False	True
4921.8876	8.0	trials	False	False	False	True	False	False	False	True
4939.5899	8.0	trials	False	True	False	False	False	False	False	True
4950.0078	8.0	trials	False	True	False	False	False	False	False	True
4960.4432	8.0	trials	True	False	False	False	False	False	False	True
4972.6076	8.0	trials	False	True	False	False	False	False	False	True
4982.924	8.0	trials	False	False	False	True	False	False	False	True
4995.2822	8.0	trials	False	False	False	True	False	False	False	True
5007.6297	8.0	trials	False	False	False	True	False	False	False	True
5020.0274	8.0	trials	False	False	False	False	False	True	False	True
5031.2686	8.0	trials	False	False	False	False	False	True	False	True
5042.5142	8.0	trials	False	False	False	False	False	True	False	True
5053.7576	8.0	trials	False	False	False	False	False	True	False	True
5064.9978	8.0	trials	False	False	False	False	False	True	False	True
5076.251	8.0	trials	False	False	False	False	False	True	False	True
5087.4922	8.0	trials	False	False	False	False	False	True	False	True
5098.7358	8.0	trials	False	False	False	False	False	True	False	True
5109.9914	8.0	trials	False	False	False	False	False	True	False	True
5121.2311	8.0	trials	False	False	False	False	False	True	False	True
5132.4917	8.0	trials	False	False	False	False	False	True	False	True
5143.7371	8.0	trials	False	False	False	False	False	True	False	True
5154.9913	8.0	trials	False	False	False	False	False	True	False	True
5166.2615	8.0	trials	False	False	False	False	False	True	False	True
5177.5296	8.0	trials	False	False	False	False	False	True	False	True
5188.7806	8.0	trials	False	False	False	False	False	True	False	True
5200.0344	8.0	trials	False	False	False	False	False	True	False	True
5211.2855	8.0	trials	False	False	False	False	False	True	False	True
